datetime,open,high,low,close,volume
2018-11-29 18:00:00,119.14,120.28,117.97,118.57,18247.19
2018-11-29 19:00:00,118.57,118.57,117.0,118.09,18620.41
2018-11-29 20:00:00,118.09,118.75,116.98,117.74,16136.59
2018-11-29 21:00:00,117.74,117.76,114.78,116.38,36344.6
2018-11-29 22:00:00,116.38,117.47,115.47,117.41,10761.13
2018-11-29 23:00:00,117.41,118.86,117.11,117.98,12831.6
2018-11-30 00:00:00,117.98,120.26,111.09,113.73,418593.64
2018-11-30 01:00:00,116.68,117.31,115.4,116.8,12254.51
2018-11-30 02:00:00,116.8,119.18,116.34,118.96,23445.32
2018-11-30 03:00:00,118.96,120.26,118.16,118.64,16222.74
2018-11-30 04:00:00,118.64,119.83,117.8,118.93,16835.29
2018-11-30 05:00:00,118.93,119.81,118.38,118.68,10132.3
2018-11-30 06:00:00,118.68,119.94,118.24,118.42,13501.23
2018-11-30 07:00:00,118.42,118.81,116.69,117.26,20629.89
2018-11-30 08:00:00,117.26,118.78,116.2,117.81,17632.35
2018-11-30 09:00:00,117.81,118.36,117.07,117.61,14870.17
2018-11-30 10:00:00,117.61,117.77,114.15,114.32,35746.99
2018-11-30 11:00:00,114.32,114.82,112.34,113.9,32145.42
2018-11-30 12:00:00,113.9,114.54,112.01,113.8,25847.47
2018-11-30 13:00:00,113.8,115.19,113.5,114.11,25196.66
2018-11-30 14:00:00,114.11,114.73,113.03,113.97,16011.02
2018-11-30 15:00:00,113.97,114.0,112.22,113.89,17681.2
2018-11-30 16:00:00,113.89,115.82,113.57,115.67,13872.62
2018-11-30 17:00:00,115.67,115.79,114.51,115.22,11106.53
2018-11-30 18:00:00,115.22,115.62,114.27,114.55,12523.18
2018-11-30 19:00:00,114.55,115.13,114.39,114.77,7525.09
2018-11-30 20:00:00,114.77,114.9,111.09,114.34,15161.73
2018-11-30 21:00:00,114.34,114.96,111.53,113.55,18992.41
2018-11-30 22:00:00,113.55,113.71,111.91,113.01,14474.3
2018-11-30 23:00:00,113.01,114.14,112.42,113.73,12530.85
2018-12-01 00:00:00,113.73,120.8,111.35,118.1,330159.07
2018-12-01 01:00:00,113.76,114.42,113.66,113.89,9096.88
2018-12-01 02:00:00,113.89,113.97,113.08,113.24,6261.02
2018-12-01 03:00:00,113.24,113.73,112.78,113.26,6942.0
2018-12-01 04:00:00,113.26,113.35,112.09,112.53,8905.43
2018-12-01 05:00:00,112.53,113.19,111.65,112.17,10487.29
2018-12-01 06:00:00,112.17,112.79,111.35,111.99,9833.01
2018-12-01 07:00:00,111.99,112.83,111.71,112.35,7728.64
2018-12-01 08:00:00,112.35,114.33,112.25,113.54,14355.74
2018-12-01 09:00:00,113.54,114.59,113.43,114.36,11883.97
2018-12-01 10:00:00,114.36,118.88,114.19,117.88,34566.25
2018-12-01 11:00:00,117.88,120.8,117.7,119.13,37335.84
2018-12-01 12:00:00,119.13,120.49,117.55,118.06,36654.28
2018-12-01 13:00:00,118.06,119.1,117.22,117.55,17291.78
2018-12-01 14:00:00,117.55,118.77,117.33,118.55,11146.8
2018-12-01 15:00:00,118.55,118.98,117.77,118.94,11054.07
2018-12-01 16:00:00,118.94,120.17,118.77,119.11,17330.24
2018-12-01 17:00:00,119.11,119.5,118.28,119.0,9865.93
2018-12-01 18:00:00,119.0,119.43,118.54,118.75,6184.4
2018-12-01 19:00:00,118.75,120.15,118.74,119.77,9027.09
2018-12-01 20:00:00,119.77,119.89,117.17,117.9,19538.43
2018-12-01 21:00:00,117.9,118.88,117.64,118.22,10719.17
2018-12-01 22:00:00,118.22,119.35,117.98,118.76,5533.37
2018-12-01 23:00:00,118.76,118.84,117.75,118.1,8934.6
2018-12-02 00:00:00,118.1,120.73,116.0,116.57,273657.62
2018-12-02 01:00:00,118.54,120.32,118.47,119.79,11368.58
2018-12-02 02:00:00,119.79,120.73,119.15,119.6,15331.32
2018-12-02 03:00:00,119.6,119.6,117.8,118.14,16307.35
2018-12-02 04:00:00,118.14,118.6,117.85,117.92,6236.18
2018-12-02 05:00:00,117.92,117.97,116.3,117.34,13592.27
2018-12-02 06:00:00,117.34,117.96,116.78,117.58,8865.0
2018-12-02 07:00:00,117.58,118.13,117.12,117.52,10290.34
2018-12-02 08:00:00,117.52,118.08,117.01,117.66,9250.89
2018-12-02 09:00:00,117.66,118.78,117.51,118.08,14424.61
2018-12-02 10:00:00,118.08,118.08,116.12,116.81,20212.3
2018-12-02 11:00:00,116.81,117.25,116.0,116.77,10778.79
2018-12-02 12:00:00,116.77,117.89,116.33,117.3,9520.98
2018-12-02 13:00:00,117.3,117.59,116.31,116.93,10226.98
2018-12-02 14:00:00,116.93,118.0,116.7,117.55,13709.47
2018-12-02 15:00:00,117.55,118.21,116.9,117.51,12277.82
2018-12-02 16:00:00,117.51,117.77,116.56,117.08,12909.55
2018-12-02 17:00:00,117.08,117.3,116.11,117.06,13718.74
2018-12-02 18:00:00,117.06,117.13,116.29,116.51,8055.45
2018-12-02 19:00:00,116.51,117.39,116.11,117.06,7559.95
2018-12-02 20:00:00,117.06,118.34,116.8,117.8,9304.04
2018-12-02 21:00:00,117.8,118.66,117.52,117.84,8292.9
2018-12-02 22:00:00,117.84,118.18,116.13,116.83,11888.39
2018-12-02 23:00:00,116.83,117.21,116.0,116.57,8509.24
